violation_id,ticket_id,violation_type,sla_hours,actual_hours,violation_date,severity,impact,action_taken
2394,13590,Response Time,8,24.0,2024-09-26,Major,Low,Manager Notified
2395,13606,Response Time,2,24.0,2023-08-26,Major,High,Process Review
2396,13610,Response Time,2,24.0,2024-09-05,Major,Low,Process Review
2397,13614,Response Time,2,24.0,2024-07-27,Major,High,Manager Notified
2398,13616,Response Time,2,24.0,2024-02-19,Major,Medium,Process Review
2399,13618,Response Time,2,24.0,2024-09-30,Critical,Medium,Escalated
2400,13629,Response Time,2,24.0,2024-03-23,Critical,Medium,None
2401,13631,Response Time,2,24.0,2024-06-12,Major,High,Process Review
2402,13633,Response Time,8,24.0,2024-01-05,Critical,Medium,Manager Notified
2403,13635,Response Time,8,24.0,2024-10-04,Critical,Low,Escalated
2404,13647,Response Time,8,24.0,2024-12-05,Critical,Medium,Manager Notified
2405,13650,Response Time,2,24.0,2024-10-16,Critical,High,Escalated
2406,13657,Response Time,2,24.0,2024-02-12,Minor,Low,None
2407,13664,Response Time,2,24.0,2023-05-25,Critical,Medium,Escalated
2408,13667,Response Time,2,24.0,2024-11-15,Major,Medium,Process Review
2409,13668,Response Time,8,24.0,2024-01-16,Major,Medium,None
2410,13686,Response Time,8,24.0,2023-05-26,Major,Low,Manager Notified
2411,13697,Response Time,8,24.0,2023-12-27,Minor,Medium,Manager Notified
2412,13700,Response Time,8,24.0,2023-11-21,Critical,High,Manager Notified
2413,13707,Response Time,2,24.0,2024-10-24,Critical,High,None
2414,13709,Response Time,2,24.0,2023-11-21,Critical,High,Escalated
2415,13711,Response Time,8,24.0,2024-11-18,Minor,High,None
2416,13712,Response Time,8,24.0,2023-05-11,Major,High,None
2417,13722,Response Time,8,24.0,2023-11-15,Minor,Medium,None
2418,13729,Response Time,2,24.0,2024-12-06,Critical,Low,Escalated
2419,13745,Response Time,8,24.0,2024-02-28,Critical,High,None
2420,13755,Response Time,8,24.0,2024-06-01,Minor,Low,Manager Notified
2421,13771,Response Time,24,48.0,2023-03-11,Major,Low,Process Review
2422,13772,Response Time,8,24.0,2023-05-26,Major,Medium,None
2423,13776,Response Time,8,24.0,2023-08-03,Minor,Low,None
2424,13795,Response Time,24,48.0,2023-12-28,Critical,Low,None
2425,13798,Response Time,2,24.0,2023-09-12,Critical,High,Escalated
2426,13804,Response Time,8,24.0,2024-02-02,Minor,High,None
2427,13807,Response Time,2,24.0,2023-10-03,Major,Low,Manager Notified
2428,13811,Response Time,2,24.0,2023-10-31,Critical,High,Escalated
2429,13820,Response Time,2,24.0,2023-01-06,Critical,High,Process Review
2430,13830,Response Time,2,24.0,2024-11-27,Major,Low,None
2431,13831,Response Time,2,24.0,2024-03-29,Major,Medium,None
2432,13836,Response Time,8,24.0,2023-08-09,Major,High,None
2433,13850,Response Time,8,24.0,2023-02-27,Minor,Medium,Manager Notified
2434,13851,Response Time,8,24.0,2024-03-27,Minor,Low,None
2435,13855,Response Time,8,24.0,2024-05-01,Major,High,None
2436,13858,Response Time,2,24.0,2023-02-06,Critical,Medium,Manager Notified
2437,13862,Response Time,8,24.0,2023-06-03,Critical,High,None
2438,13866,Response Time,2,24.0,2023-02-20,Critical,High,Manager Notified
2439,13867,Response Time,8,24.0,2023-07-02,Minor,Low,Process Review
2440,13868,Response Time,8,24.0,2024-06-10,Minor,High,None
2441,13870,Response Time,24,48.0,2023-02-08,Minor,Low,None
2442,13876,Response Time,8,24.0,2024-12-19,Critical,Low,Process Review
2443,13879,Response Time,8,24.0,2024-10-12,Critical,Low,Manager Notified
2444,13884,Response Time,2,24.0,2023-04-22,Minor,High,Escalated
2445,13885,Response Time,2,24.0,2023-03-16,Major,High,Process Review
2446,13890,Response Time,2,24.0,2023-11-25,Major,High,None
2447,13891,Response Time,8,24.0,2023-10-15,Critical,High,None
2448,13897,Response Time,8,48.0,2024-10-02,Minor,Medium,None
2449,13903,Response Time,8,24.0,2024-05-14,Critical,Medium,Process Review
2450,13915,Response Time,8,24.0,2024-04-02,Minor,Medium,Process Review
2451,13925,Response Time,2,24.0,2023-05-22,Minor,Low,Process Review
2452,13936,Response Time,2,48.0,2024-07-03,Major,High,Process Review
2453,13941,Response Time,8,24.0,2024-09-20,Minor,High,Escalated
2454,13943,Response Time,8,24.0,2023-01-17,Critical,Low,Escalated
2455,13944,Response Time,8,24.0,2024-02-29,Critical,Low,Manager Notified
2456,13947,Response Time,2,24.0,2024-03-26,Critical,Low,Manager Notified
2457,13948,Response Time,8,24.0,2024-03-22,Critical,High,Manager Notified
2458,13949,Response Time,2,24.0,2024-03-24,Minor,Medium,None
2459,13950,Response Time,24,48.0,2023-06-22,Minor,High,Process Review
2460,13955,Response Time,2,24.0,2024-09-23,Major,Medium,Escalated
2461,13956,Response Time,8,24.0,2024-11-25,Minor,Medium,None
2462,13964,Response Time,2,24.0,2023-02-01,Minor,Medium,None
2463,13967,Response Time,8,24.0,2024-08-29,Critical,Medium,None
2464,13970,Response Time,2,24.0,2023-03-31,Major,Low,Process Review
2465,13973,Response Time,8,48.0,2023-03-01,Minor,High,Escalated
2466,13978,Response Time,8,24.0,2023-11-05,Major,Medium,None
2467,13979,Response Time,8,24.0,2024-03-22,Critical,Low,Escalated
2468,13984,Response Time,8,24.0,2024-07-29,Minor,High,Manager Notified
2469,13997,Response Time,8,24.0,2024-10-02,Major,Medium,Manager Notified
2470,14000,Response Time,2,24.0,2024-09-15,Minor,Low,Process Review
2471,14009,Response Time,2,24.0,2024-02-20,Major,High,Process Review
2472,14017,Response Time,2,24.0,2023-05-04,Major,High,Process Review
2473,14028,Response Time,2,24.0,2023-05-23,Major,Medium,Escalated
2474,14030,Response Time,2,24.0,2024-07-08,Minor,High,None
2475,14031,Response Time,2,24.0,2024-06-17,Critical,Low,Process Review
2476,14041,Response Time,2,24.0,2023-04-04,Major,High,Process Review
2477,14043,Response Time,2,24.0,2024-07-06,Minor,Low,Manager Notified
2478,14056,Response Time,2,24.0,2024-10-16,Major,High,Manager Notified
2479,14063,Response Time,2,24.0,2024-08-09,Minor,High,None
2480,14075,Response Time,2,24.0,2024-04-29,Major,Low,None
2481,14086,Response Time,2,24.0,2024-09-28,Critical,Medium,Manager Notified
2482,14088,Response Time,8,24.0,2023-08-17,Critical,Low,Process Review
2483,14091,Response Time,2,24.0,2024-07-20,Major,High,Manager Notified
2484,14092,Response Time,8,24.0,2024-05-28,Minor,Medium,Process Review
2485,14109,Response Time,2,24.0,2024-03-18,Minor,Medium,Manager Notified
2486,14110,Response Time,8,24.0,2024-01-13,Critical,High,Escalated
2487,14112,Response Time,8,24.0,2023-03-27,Minor,Low,None
2488,14117,Response Time,8,24.0,2024-03-20,Major,Medium,Process Review
2489,14123,Response Time,8,24.0,2023-06-22,Critical,High,Process Review
2490,14127,Response Time,2,24.0,2023-07-19,Minor,Low,Manager Notified
2491,14135,Response Time,2,24.0,2024-09-13,Major,Low,Manager Notified
2492,14140,Response Time,2,24.0,2024-01-02,Minor,High,Process Review
2493,14149,Response Time,2,24.0,2024-01-23,Critical,Medium,Manager Notified
2494,14163,Response Time,8,24.0,2023-05-10,Major,High,None
2495,14180,Response Time,2,24.0,2023-12-29,Major,High,Escalated
2496,14182,Response Time,8,24.0,2024-11-24,Minor,Low,Process Review
2497,14185,Response Time,8,24.0,2023-03-05,Minor,High,None
2498,14190,Response Time,2,24.0,2024-05-22,Major,Low,Manager Notified
2499,14194,Response Time,8,24.0,2023-11-10,Critical,High,Escalated
2500,14196,Response Time,2,24.0,2023-07-21,Critical,High,None
2501,14197,Response Time,2,24.0,2023-10-07,Major,High,Process Review
2502,14207,Response Time,2,24.0,2023-06-16,Critical,Medium,Escalated
2503,14219,Response Time,8,24.0,2024-10-24,Critical,Low,Escalated
2504,14225,Response Time,8,48.0,2024-12-11,Minor,Medium,None
2505,14227,Response Time,2,24.0,2023-07-21,Critical,Low,Process Review
2506,14230,Response Time,8,24.0,2023-02-20,Major,Low,None
2507,14237,Response Time,2,24.0,2023-06-28,Major,Medium,Process Review
2508,14239,Response Time,8,24.0,2023-05-16,Major,High,Escalated
2509,14252,Response Time,2,24.0,2024-09-10,Major,Medium,Process Review
2510,14255,Response Time,2,24.0,2024-01-27,Major,Medium,Process Review
2511,14260,Response Time,8,24.0,2023-04-27,Minor,Low,Escalated
2512,14269,Response Time,8,24.0,2024-07-07,Minor,High,Process Review
2513,14276,Response Time,2,24.0,2023-09-30,Minor,Medium,None
2514,14281,Response Time,2,24.0,2024-05-28,Minor,Medium,Escalated
2515,14288,Response Time,2,24.0,2024-06-18,Critical,Medium,Manager Notified
2516,14291,Response Time,8,24.0,2024-05-08,Minor,Low,Manager Notified
2517,14293,Response Time,8,24.0,2024-08-31,Critical,Low,Escalated
2518,14294,Response Time,8,24.0,2024-06-23,Critical,Medium,Escalated
2519,14295,Response Time,8,24.0,2023-11-07,Critical,High,Manager Notified
2520,14299,Response Time,2,24.0,2024-06-14,Major,High,Process Review
2521,14302,Response Time,2,24.0,2024-07-09,Major,High,Manager Notified
2522,14303,Response Time,2,24.0,2023-10-31,Minor,Low,Manager Notified
2523,14308,Response Time,2,48.0,2024-06-07,Minor,Low,Escalated
2524,14311,Response Time,8,24.0,2023-11-04,Minor,Medium,Process Review
2525,14323,Response Time,2,24.0,2023-11-17,Minor,High,None
2526,14330,Response Time,2,24.0,2024-09-01,Major,High,None
2527,14337,Response Time,2,24.0,2024-05-12,Minor,High,Escalated
2528,14341,Response Time,8,24.0,2024-03-06,Minor,Medium,Escalated
2529,14355,Response Time,2,24.0,2023-07-28,Minor,Medium,Escalated
2530,14361,Response Time,8,24.0,2024-05-09,Major,High,Process Review
2531,14369,Response Time,2,24.0,2023-07-11,Critical,Medium,None
2532,14370,Response Time,8,24.0,2024-01-18,Critical,High,Manager Notified
2533,14371,Response Time,8,24.0,2024-12-12,Minor,High,Escalated
2534,14374,Response Time,8,24.0,2024-06-12,Minor,High,Escalated
2535,14377,Response Time,2,24.0,2024-03-14,Critical,Low,Process Review
2536,14379,Response Time,2,24.0,2024-09-27,Major,Medium,Manager Notified
2537,14380,Response Time,2,24.0,2024-09-02,Major,Medium,None
2538,14381,Response Time,2,24.0,2023-06-16,Critical,High,Manager Notified
2539,14386,Response Time,8,24.0,2024-02-14,Major,Low,None
2540,14394,Response Time,8,24.0,2024-04-03,Major,Low,Escalated
2541,14400,Response Time,8,24.0,2023-12-05,Major,Low,Manager Notified
2542,14415,Response Time,2,24.0,2023-02-24,Minor,Medium,None
2543,14420,Response Time,2,24.0,2024-10-19,Major,High,Manager Notified
2544,14425,Response Time,8,24.0,2024-10-27,Minor,Low,None
2545,14435,Response Time,8,24.0,2024-08-18,Critical,High,Process Review
2546,14436,Response Time,8,24.0,2024-02-16,Critical,Medium,Escalated
2547,14444,Response Time,8,24.0,2023-07-09,Critical,Low,Process Review
2548,14447,Response Time,8,24.0,2024-05-25,Critical,Medium,Process Review
2549,14453,Response Time,8,24.0,2024-03-04,Critical,Medium,Manager Notified
2550,14456,Response Time,8,24.0,2024-09-12,Major,Medium,Manager Notified
2551,14459,Response Time,2,24.0,2024-05-22,Minor,Low,Process Review
2552,14467,Response Time,2,24.0,2023-04-26,Critical,Low,Manager Notified
2553,14477,Response Time,8,24.0,2023-05-03,Minor,Low,Process Review
2554,14482,Response Time,8,24.0,2024-10-04,Minor,Low,Escalated
2555,14496,Response Time,8,24.0,2024-06-21,Minor,Medium,Escalated
2556,14507,Response Time,8,24.0,2023-01-27,Minor,Medium,Manager Notified
2557,14508,Response Time,2,24.0,2024-12-15,Minor,Low,Escalated
2558,14509,Response Time,2,24.0,2024-12-29,Minor,High,Manager Notified
2559,14513,Response Time,8,24.0,2023-11-14,Minor,Medium,Manager Notified
2560,14515,Response Time,8,24.0,2023-04-21,Major,Medium,Escalated
2561,14518,Response Time,8,24.0,2023-02-24,Major,High,Escalated
2562,14522,Response Time,2,24.0,2024-08-13,Minor,High,Manager Notified
2563,14523,Response Time,2,24.0,2024-04-08,Minor,High,Process Review
2564,14532,Response Time,2,24.0,2024-04-27,Minor,Medium,Manager Notified
2565,14536,Response Time,2,24.0,2023-08-20,Critical,Low,Manager Notified
2566,14538,Response Time,8,24.0,2023-10-26,Major,High,None
2567,14549,Response Time,8,24.0,2023-01-03,Major,High,Escalated
2568,14554,Response Time,2,24.0,2023-09-08,Critical,Low,Process Review
2569,14555,Response Time,8,24.0,2023-11-14,Minor,High,Process Review
2570,14559,Response Time,8,48.0,2024-03-07,Critical,Low,Process Review
2571,14564,Response Time,8,24.0,2024-09-16,Critical,Medium,Escalated
2572,14565,Response Time,2,24.0,2023-10-19,Critical,Medium,None
2573,14568,Response Time,8,24.0,2023-11-25,Critical,High,Escalated
2574,14581,Response Time,2,24.0,2023-09-17,Major,Low,Escalated
2575,14590,Response Time,8,24.0,2023-03-18,Minor,High,Process Review
2576,14591,Response Time,8,24.0,2024-07-23,Major,High,Manager Notified
2577,14592,Response Time,2,24.0,2023-12-26,Minor,High,None
2578,14598,Response Time,8,24.0,2024-04-23,Major,Medium,None
2579,14602,Response Time,2,24.0,2023-07-24,Minor,Low,Manager Notified
2580,14606,Response Time,2,24.0,2023-03-30,Major,Low,None
2581,14607,Response Time,2,48.0,2024-09-24,Critical,High,Escalated
2582,14616,Response Time,2,24.0,2024-08-11,Minor,Medium,Process Review
2583,14618,Response Time,8,24.0,2024-02-12,Critical,Medium,Escalated
2584,14633,Response Time,2,24.0,2023-02-14,Critical,Medium,Escalated
2585,14651,Response Time,2,24.0,2023-08-29,Major,Low,Manager Notified
2586,14663,Response Time,8,24.0,2023-05-16,Critical,Medium,Manager Notified
2587,14685,Response Time,8,24.0,2023-01-04,Minor,Medium,None
2588,14690,Response Time,2,24.0,2023-12-03,Critical,High,Manager Notified
2589,14692,Response Time,2,24.0,2023-07-05,Major,Low,Escalated
2590,14699,Response Time,2,24.0,2023-11-11,Major,Low,Manager Notified
2591,14702,Response Time,8,24.0,2023-04-17,Major,Low,Process Review
2592,14715,Response Time,2,24.0,2024-12-24,Critical,High,Manager Notified
2593,14729,Response Time,8,24.0,2024-09-18,Minor,Medium,Escalated
2594,14730,Response Time,8,24.0,2023-09-04,Major,High,Manager Notified
2595,14732,Response Time,2,24.0,2023-06-04,Minor,High,Process Review
2596,14735,Response Time,8,24.0,2024-09-01,Minor,Low,Manager Notified
2597,14755,Response Time,8,24.0,2023-06-29,Minor,Low,Manager Notified
2598,14772,Response Time,2,24.0,2023-09-10,Critical,High,None
2599,14788,Response Time,2,24.0,2023-08-18,Minor,High,Escalated
2600,14789,Response Time,2,24.0,2024-10-27,Minor,Low,Process Review
2601,14790,Response Time,8,24.0,2024-02-15,Critical,Low,Manager Notified
2602,14791,Response Time,8,24.0,2024-03-25,Major,Low,None
2603,14794,Response Time,8,24.0,2024-06-11,Critical,Low,Escalated
2604,14809,Response Time,2,24.0,2024-04-28,Minor,Medium,Escalated
2605,14816,Response Time,2,24.0,2024-06-11,Major,Medium,Process Review
2606,14818,Response Time,2,24.0,2024-02-14,Major,High,Process Review
2607,14832,Response Time,2,24.0,2023-02-27,Minor,Medium,Process Review
2608,14833,Response Time,2,24.0,2024-01-20,Minor,Medium,Escalated
2609,14834,Response Time,2,24.0,2024-04-05,Major,Low,None
2610,14835,Response Time,2,24.0,2024-01-31,Minor,Medium,None
2611,14837,Response Time,8,24.0,2024-03-04,Major,Medium,Escalated
2612,14839,Response Time,8,24.0,2023-03-31,Major,High,Escalated
2613,14844,Response Time,8,48.0,2024-09-24,Critical,Low,Process Review
2614,14848,Response Time,8,24.0,2023-09-18,Critical,Medium,None
2615,14850,Response Time,2,24.0,2023-04-24,Critical,High,Process Review
2616,14852,Response Time,2,24.0,2024-05-07,Minor,Low,Manager Notified
2617,14862,Response Time,8,24.0,2024-02-19,Critical,Low,Process Review
2618,14866,Response Time,2,24.0,2023-10-17,Minor,Low,None
2619,14872,Response Time,8,24.0,2023-12-03,Critical,Medium,Process Review
2620,14873,Response Time,2,24.0,2024-12-06,Major,Low,None
2621,14893,Response Time,8,24.0,2023-05-14,Critical,High,None
2622,14895,Response Time,2,24.0,2024-03-15,Major,Medium,Process Review
2623,14911,Response Time,2,24.0,2024-12-17,Major,Medium,Escalated
2624,14922,Response Time,2,24.0,2024-02-13,Major,Medium,Process Review
2625,14923,Response Time,2,24.0,2023-01-24,Critical,High,Escalated
2626,14934,Response Time,2,24.0,2024-10-13,Critical,Medium,Escalated
2627,14937,Response Time,8,24.0,2023-09-30,Critical,High,None
2628,14941,Response Time,2,24.0,2024-05-26,Major,High,Escalated
2629,14948,Response Time,8,24.0,2023-04-23,Major,High,Process Review
2630,14949,Response Time,8,24.0,2024-04-23,Critical,Medium,Escalated
2631,14951,Response Time,8,24.0,2023-04-21,Major,High,Escalated
2632,14962,Response Time,8,24.0,2023-09-05,Major,High,Process Review
2633,14967,Response Time,8,24.0,2024-11-08,Minor,High,Manager Notified
2634,14969,Response Time,2,24.0,2023-08-30,Critical,High,Escalated
2635,14972,Response Time,2,48.0,2023-09-04,Major,Low,Escalated
2636,14986,Response Time,2,24.0,2024-12-24,Minor,High,Process Review
2637,14992,Response Time,8,24.0,2024-01-08,Minor,High,None
2638,14999,Response Time,8,24.0,2024-07-13,Major,High,Manager Notified
