escalation_id,ticket_id,from_agent_id,to_agent_id,escalation_reason,escalation_date,escalation_level,resolution_time_hours,is_resolved,notes
1456,9543,6.0,6,,2024-03-11,3,2,True,Lead compare recent believe just nor improve politics Republican choice specific.
1457,9544,16.0,5,,2024-07-05,3,40,True,Too white performance himself left structure week against.
1458,9551,19.0,22,,2023-11-12,2,41,True,Science brother old its today real garden impact check visit.
1459,9558,21.0,29,,2024-01-17,2,10,True,Success go behavior role nearly particularly.
1460,9561,30.0,49,,2024-09-19,3,20,True,Star player from it admit expert Mrs book interest media plan.
1461,9565,29.0,38,Customer Dissatisfaction,2024-11-08,3,36,False,Interview knowledge stand nation several build.
1462,9566,13.0,34,,2024-05-21,3,37,False,Area them wife water beat.
1463,9580,4.0,26,,2024-08-23,2,39,True,Perhaps want fine yard simple.
1464,9587,14.0,22,,2024-11-10,1,24,True,None ability population international class about animal security.
1465,9590,24.0,2,,2023-09-08,1,4,False,Without indicate only according author.
1466,9591,41.0,19,,2024-11-05,1,12,True,Owner agency such focus hotel.
1467,9629,46.0,50,,2024-07-06,2,7,True,Study music scientist child most possible employee suddenly maybe.
1468,9630,,39,,2024-12-16,2,26,True,Shake almost democratic should blood focus which make onto television.
1469,9632,46.0,46,,2024-06-08,2,12,False,At win decade debate use environment room second Mrs everybody.
1470,9637,8.0,45,SLA Breach Risk,2023-07-15,2,37,True,East then instead safe.
1471,9640,7.0,12,,2024-10-02,2,1,True,Degree ask also PM.
1472,9641,39.0,41,,2024-08-03,3,20,True,Gas her feel administration generation note tonight help team free.
1473,9643,42.0,29,,2024-04-30,1,24,True,Might feeling spend give leave around.
1474,9647,14.0,40,,2023-09-08,3,45,True,Bill which low voice like important animal agency.
1475,9655,,21,,2024-05-11,2,2,True,Thousand education argue walk role thought Congress present today drop.
1476,9662,24.0,44,,2023-07-27,1,5,True,Action light foot change discussion summer identify mention population include.
1477,9664,18.0,6,Complex Technical Issue,2024-11-17,2,24,False,Determine at price hospital four.
1478,9674,12.0,5,,2024-02-03,3,35,True,Dark break floor evening teacher cost activity.
1479,9685,23.0,8,,2023-12-17,3,13,False,Sister away form stuff meet.
1480,9694,5.0,39,,2023-06-08,2,39,True,Site catch care together fast picture.
1481,9705,,46,,2024-07-04,2,44,True,Clearly wife type sense until.
1482,9707,27.0,11,,2023-03-30,2,39,True,Conference everyone race hold military nice stand today.
1483,9714,,38,Customer Dissatisfaction,2024-11-08,1,5,True,Team commercial human statement floor cause manage action.
1484,9719,14.0,32,,2023-12-30,3,10,False,Buy require wife blood environment recognize second push.
1485,9723,,3,,2024-01-12,1,48,True,Top before TV education whose foot write.
1486,9736,29.0,10,SLA Breach Risk,2024-04-05,1,37,True,Energy cover reflect off book big husband.
1487,9743,16.0,43,,2023-10-18,1,17,True,Simple baby cause develop heart effort assume.
1488,9752,44.0,39,,2023-12-11,3,31,True,Firm traditional either onto onto traditional grow front.
1489,9758,,18,,2023-07-17,2,1,True,Party less recently firm magazine.
1490,9762,20.0,42,,2023-10-07,3,48,False,Road traditional cover large admit receive heart table chance learn.
1491,9776,33.0,17,,2024-06-18,3,40,True,Bank attention today hair main partner enjoy civil always player.
1492,9791,6.0,49,,2023-08-14,3,17,True,As top short side series tell what.
1493,9806,36.0,49,,2023-09-18,3,31,True,Structure interesting firm against customer.
1494,9809,46.0,40,,2023-10-13,3,42,True,Sign step improve everything sure news structure charge idea develop.
1495,9816,41.0,45,,2024-09-23,3,34,True,Quickly thing say positive contain hotel key source could.
1496,9819,32.0,6,,2023-07-28,3,31,True,Often behavior a site wear court crime sport.
1497,9820,17.0,16,,2024-07-25,2,4,True,Success my miss who yourself such.
1498,9828,30.0,26,,2023-05-03,1,2,True,Win bed change fine wrong under.
1499,9831,29.0,31,Manager Required,2024-08-04,1,3,True,Training benefit memory minute ever must feel executive.
1500,9838,13.0,19,,2023-10-01,2,7,False,Old care event law mean marriage.
1501,9846,24.0,27,,2024-07-24,3,28,True,Girl else against car into live behavior enter.
1502,9852,9.0,28,Customer Dissatisfaction,2023-06-29,3,18,True,Clear instead tonight official nice but home.
1503,9853,,31,,2024-03-22,3,20,True,Body author health effort military activity voice surface wish.
1504,9859,20.0,7,,2023-12-23,1,40,True,Next significant sit into show just building.
1505,9871,28.0,27,,2024-10-16,1,6,True,Bring over economy stop address realize probably explain.
1506,9874,5.0,6,,2024-04-09,1,45,True,End agency suddenly trouble about music result strong work.
1507,9881,9.0,35,,2024-09-20,1,47,True,Hotel prepare woman as try player middle ask plant.
1508,9887,30.0,10,Vendor Issue,2024-12-19,2,19,True,Eye up behind reveal someone national interest race.
1509,9892,46.0,17,,2023-10-23,2,44,True,Remember even now onto fund worker performance study scene.
1510,9894,39.0,3,,2023-08-01,3,21,True,Base expert month price enough find.
1511,9898,30.0,48,,2023-12-04,3,1,True,Scene people man half or remain.
1512,9911,22.0,20,,2024-07-19,2,23,False,Film rock kitchen true language north trade suggest able small.
1513,9918,32.0,4,Complex Technical Issue,2024-11-28,3,8,True,Win quickly huge away may city central hear.
1514,9939,40.0,4,,2024-06-30,1,8,False,Rise me relate business memory computer total good.
1515,9960,50.0,21,,2023-08-26,1,35,True,Many total thousand difficult buy.
1516,9975,47.0,37,,2024-11-01,3,41,True,Camera business hear economy specific food and wonder exist next behavior.
1517,9976,31.0,4,,2023-06-30,1,31,True,View film like expect culture military.
1518,9979,45.0,18,,2024-01-27,3,21,True,Candidate floor able staff subject across history push deep.
1519,9980,,22,,2024-11-21,2,2,True,Effort entire before east drive.
1520,9983,22.0,36,Vendor Issue,2024-01-10,1,43,False,Clear result environment from the property continue moment.
1521,9985,17.0,46,,2024-04-02,3,26,True,Whom share born voice site us reveal meet article scientist.
1522,9992,50.0,40,,2023-04-18,3,39,True,Story statement remember open worker more nor.
1523,9993,16.0,30,,2024-07-05,1,41,True,Defense attorney use world officer early research.
1524,10007,41.0,30,,2023-12-04,3,29,False,Spring group I imagine.
1525,10009,7.0,5,,2024-03-17,1,45,True,Born wear of politics write.
1526,10014,21.0,34,,2023-10-13,1,31,True,Whose shake raise skill suffer check sure serve society.
1527,10016,16.0,43,,2024-06-19,3,31,False,Green bar little table company also minute.
1528,10023,24.0,10,,2024-06-13,1,31,False,Himself show range development career Mr.
1529,10032,13.0,49,,2024-12-28,3,39,True,Physical support evidence thousand why project professional little effort.
1530,10035,43.0,41,,2024-10-25,2,41,True,Including across democratic simply herself professional from involve.
1531,10042,20.0,40,,2024-11-23,3,13,True,Wonder vote understand everybody meeting bring computer team.
1532,10054,,27,,2023-08-15,3,45,True,He peace including its people.
1533,10055,46.0,49,,2024-09-04,1,18,False,Employee whatever specific per deal arrive need hot land.
1534,10056,,40,Vendor Issue,2024-12-20,2,10,True,Discussion visit when arrive our bit town nature coach.
1535,10059,42.0,41,,2023-10-03,1,25,False,Doctor various adult think hear arrive present crime determine history.
1536,10069,30.0,22,Complex Technical Issue,2024-11-17,3,13,True,Town look risk too participant pressure hair surface seven remember.
1537,10088,43.0,26,,2023-08-24,3,43,True,Community test policy toward few.
1538,10099,33.0,38,Manager Required,2024-09-01,2,3,True,View two bank professional require many full girl.
1539,10122,12.0,7,,2023-10-09,1,32,True,View memory team cause skill difficult manager fight like.
1540,10126,13.0,12,,2023-08-02,3,29,False,Kitchen western involve recognize program or collection current prepare for.
1541,10129,48.0,16,Complex Technical Issue,2023-12-17,1,34,True,Hotel former continue pressure end part movement answer.
1542,10134,20.0,41,,2023-06-18,1,40,True,Why pretty base door until.
1543,10138,3.0,23,,2024-08-21,1,14,True,Ground east what type look lot.
1544,10146,,21,,2024-02-18,3,29,True,Method both forward wear election everything financial than individual.
1545,10148,20.0,20,,2023-10-05,2,19,True,Commercial read bank raise almost.
1546,10150,45.0,13,,2024-02-23,1,23,True,Education stage detail apply industry.
1547,10155,22.0,47,,2024-11-02,1,31,True,Within play benefit respond player agreement try what travel help.
1548,10164,31.0,28,,2024-09-15,1,11,True,Career thus center decade southern none with discover.
1549,10173,43.0,2,Customer Dissatisfaction,2024-12-15,1,18,True,Mind foot sometimes have everybody color others evening contain strategy.
1550,10180,50.0,10,,2024-11-21,2,4,True,Word shoulder hair reach together arm chance fund.
1551,10191,27.0,2,,2023-05-22,3,24,True,Quite project pass even report during short.
1552,10192,32.0,9,,2023-10-31,2,40,True,Green offer election management like.
1553,10196,39.0,48,Complex Technical Issue,2024-08-13,2,21,True,Member purpose purpose contain despite nor management talk dog.
1554,10198,25.0,11,,2024-10-02,3,38,True,Wonder increase see stay need full participant during party here.
1555,10217,,6,,2023-06-04,3,4,False,Drug tax where into wife simply.
1556,10225,17.0,48,,2023-07-29,2,48,True,Capital cold prepare role.
1557,10233,34.0,19,,2024-04-23,1,32,True,Third tell head traditional scene save production share oil.
1558,10241,5.0,35,,2024-07-13,1,38,True,Way including party ahead case art two evidence entire hard.
1559,10244,22.0,28,Manager Required,2024-12-08,2,37,False,Fly nice we determine cut son past design line.
1560,10245,20.0,13,,2023-12-23,3,18,True,See do sense animal none character guess the on.
1561,10249,34.0,46,,2023-03-31,3,15,False,Vote dream receive lot article fast around new their site.
1562,10275,29.0,48,Security Concern,2023-11-26,3,44,True,Might clear memory occur eye though black sit.
1563,10279,,32,Security Concern,2024-10-24,3,26,True,Require cell evidence enter administration.
1564,10280,34.0,8,,2024-11-10,2,39,True,Hot deal out network most line on despite say.
1565,10281,,21,,2024-07-01,3,25,True,Major oil scientist free both black prepare.
1566,10286,12.0,43,Customer Dissatisfaction,2024-09-09,1,22,True,Research area thus draw us grow report.
1567,10295,40.0,10,Vendor Issue,2024-12-14,3,33,True,Provide individual clear mind only history small son edge effect.
1568,10300,5.0,17,SLA Breach Risk,2023-09-21,3,34,False,Under since election daughter create kitchen husband career.
1569,10305,25.0,24,,2024-11-28,3,40,True,Into even pick third change too.
1570,10306,42.0,15,,2024-10-22,2,3,True,Out create opportunity especially should determine million pull environmental city.
1571,10310,37.0,1,,2024-10-15,3,12,True,Necessary mind though actually green much second.
1572,10332,46.0,48,,2024-10-25,3,40,True,Parent push soon study natural keep leave board.
1573,10335,23.0,1,Customer Dissatisfaction,2024-04-12,3,24,True,Past know able fly know who feel morning go movement.
1574,10337,20.0,10,SLA Breach Risk,2024-10-15,3,19,False,Own something order stage be various before candidate computer cup.
1575,10339,45.0,49,,2023-05-05,2,27,False,Time hope draw fact exactly board green early idea father.
1576,10347,4.0,14,,2024-11-09,1,6,False,Recognize top ability movie another data however long magazine address.
1577,10349,,47,,2024-03-12,2,44,True,While candidate federal sea forward lawyer hour process.
1578,10350,22.0,18,Security Concern,2023-12-21,3,4,True,Lot old relationship those despite choice type former project later.
1579,10359,43.0,40,,2024-02-09,2,29,True,Manage argue century push star.
1580,10372,48.0,3,,2024-11-20,3,14,True,Listen campaign past style nice scene field.
1581,10377,19.0,45,Complex Technical Issue,2024-09-10,2,6,True,Traditional heart collection goal late each final social.
1582,10387,25.0,12,,2024-12-17,1,37,True,Free production produce dinner attack personal.
1583,10392,13.0,37,,2024-03-06,2,22,False,Low prove movie anything.
1584,10393,11.0,7,Customer Dissatisfaction,2023-12-31,1,44,True,Start rather view story power account event institution.
1585,10416,,38,,2023-12-20,1,35,True,Throw can do sure around leave never mention.
1586,10431,1.0,4,,2024-05-10,3,41,True,Fly fast office wife school room toward than happy free relationship.
1587,10434,28.0,6,,2023-07-11,3,36,True,Good loss my boy whole young travel.
1588,10438,25.0,5,Vendor Issue,2024-10-07,3,38,False,Understand serious focus amount occur tree key room system.
1589,10443,,21,,2024-08-12,1,9,False,Cut specific own trial reflect.
1590,10445,39.0,46,,2024-09-30,2,24,True,Read cold address wife while scientist.
1591,10451,,38,,2023-08-16,2,41,True,Almost fact information suffer unit bed risk brother.
1592,10455,6.0,35,,2023-06-12,1,2,True,Practice film card leader attorney particular security.
1593,10458,12.0,16,,2024-07-07,1,18,True,Film war data whom Republican account take statement.
1594,10460,23.0,42,,2023-06-06,3,41,True,Edge organization although president develop fact both a order.
1595,10463,29.0,2,,2024-07-19,1,16,True,Particularly customer fine source miss hospital see minute from film.
1596,10464,50.0,46,,2023-12-25,3,2,True,Test western trade capital sense me pull fill item.
1597,10465,16.0,2,,2024-11-23,1,7,False,Happen building challenge information record here thus clear security.
1598,10477,39.0,4,,2024-06-20,1,41,True,Can term your treat throw appear woman.
1599,10478,1.0,46,,2024-05-09,3,13,True,Behavior ahead Mr place state before safe around situation against.
1600,10479,43.0,1,,2023-09-25,3,13,True,Natural service own far campaign near step sit later.
1601,10483,50.0,27,,2023-05-28,2,20,True,Later turn his opportunity unit ball.
1602,10484,20.0,46,,2024-11-04,1,11,True,Begin see less behind long research girl wait bank.
1603,10488,18.0,25,,2024-08-26,2,40,True,Relationship final bring method green consider.
1604,10503,5.0,22,,2024-09-15,2,21,True,Season able leg probably above top position daughter light body.
1605,10512,,41,,2023-07-13,2,32,True,Politics exactly more conference door.
1606,10515,9.0,46,,2024-03-19,1,29,True,Manager recently brother beyond necessary school similar everything.
1607,10516,10.0,31,,2024-07-09,3,10,True,Game television though various attack five.
1608,10522,,32,Security Concern,2024-03-14,3,38,True,Family pattern more need trial.
1609,10524,,1,,2024-12-29,3,12,True,Guess commercial have run week education.
1610,10526,4.0,23,,2024-06-07,1,40,True,Hold throughout guess spend space executive party.
1611,10562,8.0,5,,2023-09-15,3,20,True,Serious create open long second prove fish.
1612,10567,26.0,3,,2023-04-14,3,16,False,Bank audience enjoy great.
