journey_id,lead_id,current_stage,stage_progression,total_stages,days_in_stage,touchpoints_count,channels_used,content_consumed,engagement_score,next_expected_action,predicted_conversion_probability,last_stage_change
8915,8915,Consideration,3,7,26,15,5,15,0.94,Form Submit,0.68,2024-12-21
8916,8916,Evaluation,5,7,37,3,3,20,0.54,Website Visit,0.77,2024-12-19
8917,8917,Consideration,3,7,51,5,5,6,0.14,Email Open,0.34,2024-10-31
8918,8918,Purchase,6,7,32,11,1,18,0.18,Form Submit,0.59,2024-10-25
8919,8919,Retention,7,7,5,15,5,5,0.57,Call,0.37,2024-07-20
8920,8920,Intent,4,7,64,13,2,20,0.49,Website Visit,0.43,2024-12-27
8921,8921,Awareness,1,7,84,6,1,19,0.83,Purchase,0.35,2024-12-27
8922,8922,Retention,7,7,17,10,2,3,0.24,Website Visit,0.71,2024-11-21
8923,8923,Evaluation,5,7,82,12,4,7,0.3,Website Visit,0.86,2024-09-11
8924,8924,Retention,7,7,12,15,5,0,0.76,Purchase,0.58,2024-10-17
8925,8925,Consideration,3,7,13,10,2,8,0.56,Purchase,0.56,2024-08-18
8926,8926,Awareness,1,7,47,8,4,9,0.58,Form Submit,0.2,2024-08-25
8927,8927,Retention,7,7,24,5,3,4,0.27,Call,0.13,2024-11-07
8928,8928,Intent,4,7,24,13,5,17,0.24,Purchase,0.71,2024-11-17
8929,8929,Intent,4,7,17,13,3,13,0.29,Call,0.26,2024-09-16
8930,8930,Intent,4,7,45,12,3,7,0.24,Email Open,0.9,2024-10-04
8931,8931,Evaluation,5,7,31,14,3,12,0.65,Form Submit,0.76,2024-09-28
8932,8932,Purchase,6,7,13,15,2,11,0.23,Form Submit,0.6,2024-11-27
8933,8933,Purchase,6,7,54,1,4,3,0.44,Form Submit,0.58,2024-08-20
8934,8934,Intent,4,7,72,14,4,8,0.91,Form Submit,0.8,2024-11-01
8935,8935,Awareness,1,7,81,6,4,0,0.89,Call,0.12,2024-04-19
8936,8936,Evaluation,5,7,54,10,4,1,0.7,Call,0.48,2024-08-23
8937,8937,Consideration,3,7,54,3,3,3,0.58,Email Open,0.65,2024-12-03
8938,8938,Purchase,6,7,30,8,1,12,0.97,Website Visit,0.56,2023-08-08
8939,8939,Intent,4,7,53,12,5,0,0.64,Email Open,0.25,2024-10-12
8940,8940,Consideration,3,7,46,9,5,17,0.87,Website Visit,0.45,2024-01-10
8941,8941,Intent,4,7,31,13,1,4,0.78,Form Submit,0.55,2024-10-07
8942,8942,Awareness,1,7,9,6,1,16,0.93,Purchase,0.44,2024-12-05
8943,8943,Evaluation,5,7,46,3,2,15,0.69,Website Visit,0.46,2024-07-01
8944,8944,Consideration,3,7,47,9,1,7,0.16,Website Visit,0.6,2024-11-10
8945,8945,Purchase,6,7,14,1,2,19,0.5,Website Visit,0.35,2024-11-27
8946,8946,Awareness,1,7,2,14,2,18,0.55,Email Open,0.26,2024-12-28
8947,8947,Awareness,1,7,76,13,4,8,0.37,Purchase,0.63,2023-03-23
8948,8948,Awareness,1,7,23,11,1,15,0.37,Purchase,0.46,2024-07-26
8949,8949,Interest,2,7,26,2,3,7,0.68,Form Submit,0.67,2024-04-19
8950,8950,Evaluation,5,7,9,5,4,10,0.69,Purchase,0.43,2024-12-25
8951,8951,Consideration,3,7,83,10,1,12,0.68,Email Open,0.63,2024-06-26
8952,8952,Interest,2,7,78,13,4,7,0.99,Call,0.56,2024-12-02
8953,8953,Awareness,1,7,36,12,1,18,0.26,Call,0.67,2024-07-23
8954,8954,Interest,2,7,78,15,1,12,0.73,Form Submit,0.49,2024-08-05
8955,8955,Intent,4,7,37,14,4,10,0.54,Website Visit,0.2,2024-12-27
8956,8956,Awareness,1,7,15,10,3,17,0.11,Call,0.7,2024-11-07
8957,8957,Consideration,3,7,61,10,1,10,0.97,Call,0.46,2024-10-21
8958,8958,Intent,4,7,45,2,5,17,0.2,Website Visit,0.84,2024-12-25
8959,8959,Consideration,3,7,32,12,2,1,0.84,Website Visit,0.63,2024-09-16
8960,8960,Interest,2,7,5,8,4,2,0.65,Form Submit,0.84,2023-07-19
8961,8961,Interest,2,7,23,7,3,19,0.23,Email Open,0.2,2024-11-21
8962,8962,Interest,2,7,6,11,1,5,0.16,Call,0.64,2024-09-20
8963,8963,Retention,7,7,19,15,1,16,0.74,Call,0.72,2024-12-03
8964,8964,Purchase,6,7,75,14,1,13,0.45,Form Submit,0.62,2024-10-15
8965,8965,Interest,2,7,65,8,5,12,0.5,Email Open,0.47,2024-01-12
8966,8966,Awareness,1,7,83,10,5,3,0.92,Purchase,0.7,2024-11-01
8967,8967,Evaluation,5,7,79,3,2,16,0.35,Email Open,0.32,2024-08-07
8968,8968,Evaluation,5,7,44,5,3,18,0.74,Website Visit,0.56,2024-10-02
8969,8969,Retention,7,7,62,15,1,0,0.41,Purchase,0.16,2024-09-26
8970,8970,Purchase,6,7,49,13,3,13,0.68,Form Submit,0.18,2024-10-22
8971,8971,Intent,4,7,27,5,5,14,0.44,Call,0.11,2023-10-15
8972,8972,Evaluation,5,7,18,6,4,16,0.11,Form Submit,0.53,2024-11-16
8973,8973,Purchase,6,7,26,13,4,13,0.58,Website Visit,0.31,2024-03-30
8974,8974,Purchase,6,7,84,5,1,8,0.6,Website Visit,0.28,2024-05-20
8975,8975,Awareness,1,7,5,8,3,10,0.46,Call,0.4,2024-11-26
8976,8976,Evaluation,5,7,37,12,2,17,0.68,Form Submit,0.2,2024-01-02
8977,8977,Intent,4,7,54,1,4,10,0.88,Form Submit,0.22,2023-12-14
8978,8978,Intent,4,7,27,3,2,13,0.54,Purchase,0.42,2024-12-21
8979,8979,Interest,2,7,12,5,5,17,0.98,Form Submit,0.28,2024-06-03
8980,8980,Consideration,3,7,21,5,5,9,0.48,Purchase,0.57,2024-03-07
8981,8981,Purchase,6,7,72,11,2,14,0.98,Website Visit,0.85,2024-12-10
8982,8982,Awareness,1,7,25,10,1,2,0.29,Email Open,0.17,2024-09-03
8983,8983,Evaluation,5,7,50,7,1,12,0.51,Form Submit,0.62,2024-10-07
8984,8984,Purchase,6,7,50,11,5,9,0.69,Email Open,0.24,2024-12-11
8985,8985,Awareness,1,7,41,4,5,20,0.4,Call,0.26,2024-12-23
8986,8986,Evaluation,5,7,22,15,2,9,0.42,Form Submit,0.74,2024-11-22
8987,8987,Evaluation,5,7,17,10,3,14,0.54,Call,0.37,2024-07-02
8988,8988,Awareness,1,7,43,7,1,4,0.79,Website Visit,0.89,2024-08-16
8989,8989,Evaluation,5,7,82,6,1,11,0.94,Purchase,0.17,2024-09-15
8990,8990,Retention,7,7,61,6,5,11,0.54,Call,0.55,2024-12-29
8991,8991,Purchase,6,7,80,7,2,15,0.29,Call,0.45,2024-09-28
8992,8992,Awareness,1,7,88,6,4,9,0.68,Purchase,0.26,2024-04-09
8993,8993,Consideration,3,7,76,1,4,15,0.29,Email Open,0.63,2024-09-18
8994,8994,Intent,4,7,81,13,3,16,0.44,Email Open,0.79,2024-12-30
8995,8995,Purchase,6,7,52,9,4,8,0.97,Call,0.46,2024-11-14
8996,8996,Purchase,6,7,30,3,5,15,0.34,Purchase,0.85,2024-02-02
8997,8997,Intent,4,7,4,4,4,8,0.1,Purchase,0.29,2024-01-17
8998,8998,Purchase,6,7,45,7,2,17,0.94,Email Open,0.66,2024-05-22
8999,8999,Consideration,3,7,72,13,1,2,0.61,Purchase,0.84,2024-12-30
9000,9000,Consideration,3,7,5,1,3,3,0.59,Email Open,0.34,2024-11-30
9001,9001,Retention,7,7,36,15,5,6,0.83,Website Visit,0.79,2024-06-14
9002,9002,Retention,7,7,12,12,4,9,0.64,Form Submit,0.64,2024-12-24
9003,9003,Retention,7,7,74,10,1,17,0.48,Call,0.56,2024-05-09
9004,9004,Interest,2,7,89,7,4,19,0.28,Call,0.62,2024-10-14
9005,9005,Interest,2,7,87,2,4,15,0.45,Form Submit,0.58,2024-11-23
9006,9006,Evaluation,5,7,41,9,3,1,0.46,Form Submit,0.55,2024-12-21
9007,9007,Intent,4,7,85,5,2,18,0.44,Call,0.43,2024-12-16
9008,9008,Awareness,1,7,64,14,1,2,0.44,Email Open,0.75,2024-12-11
9009,9009,Consideration,3,7,66,9,4,19,0.63,Purchase,0.37,2024-08-31
9010,9010,Evaluation,5,7,38,9,3,5,0.63,Website Visit,0.87,2024-12-19
9011,9011,Consideration,3,7,18,7,4,1,0.93,Call,0.54,2024-12-08
9012,9012,Interest,2,7,21,9,2,18,0.73,Form Submit,0.17,2024-04-22
9013,9013,Evaluation,5,7,90,10,3,18,0.75,Form Submit,0.86,2024-07-15
9014,9014,Purchase,6,7,5,1,1,7,0.13,Form Submit,0.49,2024-11-23
9015,9015,Awareness,1,7,2,14,3,16,0.12,Call,0.1,2024-12-27
9016,9016,Awareness,1,7,90,7,5,14,0.8,Purchase,0.71,2024-08-30
9017,9017,Retention,7,7,84,14,2,0,0.93,Website Visit,0.55,2024-09-15
9018,9018,Purchase,6,7,30,11,1,8,0.73,Purchase,0.31,2024-11-23
9019,9019,Retention,7,7,15,4,3,7,0.99,Call,0.86,2024-08-02
9020,9020,Evaluation,5,7,26,3,5,15,0.71,Form Submit,0.56,2024-05-14
9021,9021,Purchase,6,7,71,14,1,17,0.41,Email Open,0.52,2024-12-25
9022,9022,Purchase,6,7,78,8,4,14,0.55,Website Visit,0.35,2024-07-03
9023,9023,Awareness,1,7,79,7,2,20,0.26,Website Visit,0.65,2024-08-14
9024,9024,Interest,2,7,45,8,2,18,0.42,Website Visit,0.26,2024-01-23
9025,9025,Retention,7,7,6,11,4,3,0.9,Call,0.65,2024-10-11
9026,9026,Retention,7,7,8,5,1,4,0.63,Email Open,0.73,2024-09-13
9027,9027,Awareness,1,7,45,11,3,7,0.59,Purchase,0.74,2024-10-21
9028,9028,Purchase,6,7,17,4,2,1,0.65,Website Visit,0.51,2024-10-28
9029,9029,Awareness,1,7,5,11,4,4,0.75,Email Open,0.69,2024-10-26
9030,9030,Consideration,3,7,87,5,5,18,0.76,Email Open,0.4,2024-10-07
9031,9031,Purchase,6,7,44,13,1,12,0.71,Email Open,0.59,2024-12-22
9032,9032,Purchase,6,7,15,15,2,19,0.87,Purchase,0.55,2024-09-04
9033,9033,Purchase,6,7,72,2,1,18,0.79,Email Open,0.81,2024-12-16
9034,9034,Awareness,1,7,42,7,1,17,0.44,Email Open,0.62,2024-12-08
9035,9035,Intent,4,7,55,13,4,20,0.74,Purchase,0.64,2023-11-20
9036,9036,Intent,4,7,78,8,5,10,0.44,Email Open,0.24,2024-10-01
9037,9037,Purchase,6,7,9,1,2,0,0.61,Purchase,0.66,2024-09-24
9038,9038,Purchase,6,7,15,6,5,3,0.24,Website Visit,0.68,2023-11-22
9039,9039,Interest,2,7,62,13,2,15,0.53,Purchase,0.28,2024-05-22
9040,9040,Evaluation,5,7,3,5,3,9,0.84,Purchase,0.28,2024-01-07
9041,9041,Awareness,1,7,62,6,1,5,0.55,Call,0.8,2024-09-28
9042,9042,Consideration,3,7,55,3,3,4,0.23,Purchase,0.54,2024-10-22
9043,9043,Consideration,3,7,22,6,2,20,0.69,Call,0.64,2023-10-04
9044,9044,Interest,2,7,54,13,4,16,0.65,Form Submit,0.69,2024-12-06
9045,9045,Awareness,1,7,35,6,3,20,0.15,Purchase,0.11,2024-07-13
9046,9046,Evaluation,5,7,23,7,1,9,0.53,Call,0.82,2024-03-07
9047,9047,Interest,2,7,5,7,3,18,0.33,Purchase,0.8,2024-12-24
9048,9048,Purchase,6,7,16,8,3,5,0.42,Email Open,0.89,2024-12-29
9049,9049,Interest,2,7,41,10,2,0,0.89,Form Submit,0.69,2024-10-25
9050,9050,Retention,7,7,89,13,5,17,0.32,Website Visit,0.72,2024-12-10
9051,9051,Intent,4,7,86,7,4,7,0.9,Call,0.57,2024-10-25
9052,9052,Interest,2,7,58,10,3,1,0.97,Call,0.78,2024-11-02
9053,9053,Intent,4,7,47,5,3,20,0.28,Form Submit,0.67,2024-10-21
9054,9054,Consideration,3,7,53,2,2,4,0.86,Call,0.64,2024-07-04
9055,9055,Intent,4,7,66,14,1,11,0.57,Call,0.44,2024-12-10
9056,9056,Consideration,3,7,54,8,2,9,0.74,Call,0.75,2024-12-26
9057,9057,Purchase,6,7,18,1,1,9,0.1,Purchase,0.47,2024-12-08
9058,9058,Purchase,6,7,26,3,4,18,0.56,Form Submit,0.37,2024-11-09
9059,9059,Awareness,1,7,69,12,1,19,0.33,Email Open,0.64,2024-12-25
9060,9060,Consideration,3,7,88,2,3,5,0.93,Website Visit,0.27,2024-01-22
9061,9061,Evaluation,5,7,8,10,3,19,0.73,Purchase,0.72,2024-12-10
9062,9062,Evaluation,5,7,5,13,1,18,0.74,Email Open,0.15,2024-01-10
9063,9063,Evaluation,5,7,80,10,2,20,0.69,Call,0.32,2024-07-29
9064,9064,Purchase,6,7,78,9,3,15,0.78,Purchase,0.22,2024-01-09
9065,9065,Awareness,1,7,66,4,2,1,0.48,Form Submit,0.21,2024-09-26
9066,9066,Purchase,6,7,2,6,3,12,0.95,Website Visit,0.68,2023-09-16
9067,9067,Evaluation,5,7,60,1,5,19,0.48,Form Submit,0.63,2024-08-13
9068,9068,Consideration,3,7,7,6,4,17,0.43,Website Visit,0.83,2024-12-20
9069,9069,Retention,7,7,64,15,2,15,0.94,Website Visit,0.18,2024-08-20
9070,9070,Retention,7,7,66,3,1,13,0.61,Website Visit,0.61,2024-12-01
9071,9071,Purchase,6,7,75,6,3,4,0.14,Call,0.59,2024-05-24
9072,9072,Interest,2,7,47,13,3,17,0.58,Purchase,0.27,2024-09-27
9073,9073,Intent,4,7,48,9,3,12,0.21,Email Open,0.48,2024-12-24
9074,9074,Purchase,6,7,83,12,1,14,0.65,Email Open,0.68,2024-12-13
9075,9075,Retention,7,7,62,14,3,2,0.28,Call,0.61,2023-12-07
9076,9076,Consideration,3,7,24,3,3,4,0.83,Email Open,0.35,2024-08-13
9077,9077,Evaluation,5,7,72,3,2,17,0.28,Form Submit,0.43,2023-11-28
9078,9078,Purchase,6,7,40,4,3,14,0.38,Email Open,0.8,2023-11-18
9079,9079,Awareness,1,7,72,12,3,19,0.78,Call,0.3,2024-08-28
9080,9080,Evaluation,5,7,11,15,1,12,0.91,Email Open,0.15,2024-08-12
9081,9081,Intent,4,7,74,12,3,9,0.65,Form Submit,0.82,2024-11-18
9082,9082,Interest,2,7,17,2,1,6,0.84,Call,0.71,2023-01-12
9083,9083,Consideration,3,7,82,7,3,16,0.23,Purchase,0.27,2024-11-22
9084,9084,Retention,7,7,49,6,1,5,0.61,Email Open,0.87,2024-12-20
9085,9085,Evaluation,5,7,57,3,4,12,0.22,Website Visit,0.28,2024-12-29
9086,9086,Awareness,1,7,61,11,5,12,0.17,Form Submit,0.75,2024-05-14
9087,9087,Awareness,1,7,34,4,1,1,0.13,Purchase,0.25,2024-03-08
9088,9088,Retention,7,7,47,13,5,19,0.74,Website Visit,0.63,2024-12-29
9089,9089,Purchase,6,7,88,3,4,4,0.42,Form Submit,0.11,2024-05-12
9090,9090,Evaluation,5,7,77,3,5,7,0.38,Website Visit,0.46,2024-08-05
9091,9091,Consideration,3,7,43,15,2,13,0.89,Email Open,0.72,2023-11-21
9092,9092,Awareness,1,7,24,12,1,3,0.23,Purchase,0.14,2024-03-18
9093,9093,Intent,4,7,33,3,4,15,0.7,Email Open,0.11,2024-10-19
9094,9094,Consideration,3,7,43,15,5,13,0.85,Email Open,0.43,2024-08-05
9095,9095,Purchase,6,7,75,10,4,4,0.66,Email Open,0.51,2024-02-23
9096,9096,Intent,4,7,67,12,4,17,0.13,Purchase,0.58,2023-10-13
9097,9097,Evaluation,5,7,69,4,3,3,0.64,Website Visit,0.61,2024-10-29
9098,9098,Intent,4,7,70,2,3,1,0.66,Website Visit,0.62,2024-08-24
9099,9099,Interest,2,7,22,9,3,0,0.26,Call,0.74,2024-06-27
9100,9100,Awareness,1,7,71,12,4,1,0.95,Website Visit,0.5,2024-04-29
9101,9101,Intent,4,7,17,13,1,13,0.43,Email Open,0.21,2024-08-30
9102,9102,Evaluation,5,7,68,3,3,10,0.11,Form Submit,0.42,2024-12-21
9103,9103,Evaluation,5,7,62,12,2,4,0.14,Purchase,0.31,2024-11-11
9104,9104,Awareness,1,7,60,11,3,9,0.44,Form Submit,0.22,2024-08-23
9105,9105,Awareness,1,7,81,12,4,17,0.52,Call,0.71,2024-09-03
9106,9106,Evaluation,5,7,39,4,5,2,0.88,Call,0.78,2024-02-22
9107,9107,Evaluation,5,7,66,5,4,7,0.2,Email Open,0.48,2024-03-16
9108,9108,Interest,2,7,90,9,2,3,0.45,Form Submit,0.21,2023-11-06
9109,9109,Interest,2,7,19,2,3,17,0.63,Form Submit,0.54,2024-04-07
9110,9110,Consideration,3,7,71,6,3,0,0.67,Purchase,0.87,2024-11-06
9111,9111,Intent,4,7,71,9,3,4,0.64,Purchase,0.77,2024-03-01
9112,9112,Purchase,6,7,84,14,5,13,0.38,Form Submit,0.33,2024-11-18
9113,9113,Awareness,1,7,82,13,1,13,0.56,Email Open,0.38,2024-11-04
9114,9114,Consideration,3,7,85,9,3,18,0.13,Email Open,0.3,2024-06-30
9115,9115,Intent,4,7,65,11,3,5,0.7,Call,0.31,2024-10-08
9116,9116,Purchase,6,7,59,14,2,17,0.3,Call,0.68,2024-11-21
9117,9117,Evaluation,5,7,54,7,2,0,0.99,Purchase,0.11,2024-04-29
9118,9118,Evaluation,5,7,37,11,1,0,0.87,Form Submit,0.82,2024-07-25
9119,9119,Evaluation,5,7,18,10,3,10,0.95,Call,0.84,2024-11-24
9120,9120,Intent,4,7,23,3,1,16,0.46,Purchase,0.89,2024-01-24
9121,9121,Awareness,1,7,14,11,2,5,0.7,Website Visit,0.16,2024-04-04
9122,9122,Purchase,6,7,70,13,5,20,0.57,Email Open,0.47,2024-12-27
9123,9123,Consideration,3,7,65,6,2,14,0.57,Form Submit,0.15,2024-09-07
9124,9124,Intent,4,7,79,15,4,15,0.17,Email Open,0.82,2024-12-27
9125,9125,Awareness,1,7,10,4,3,1,0.22,Purchase,0.57,2024-12-21
9126,9126,Evaluation,5,7,37,8,5,20,0.65,Call,0.87,2024-09-12
9127,9127,Consideration,3,7,61,10,5,19,0.3,Form Submit,0.31,2024-09-06
9128,9128,Awareness,1,7,4,6,4,11,0.6,Email Open,0.25,2024-05-12
9129,9129,Evaluation,5,7,19,12,4,20,0.71,Purchase,0.35,2024-12-26
9130,9130,Interest,2,7,49,11,2,16,0.65,Call,0.72,2024-05-24
9131,9131,Interest,2,7,84,7,4,1,0.76,Email Open,0.77,2024-07-05
9132,9132,Awareness,1,7,82,13,4,16,0.86,Call,0.86,2023-08-15
9133,9133,Awareness,1,7,57,9,2,10,0.57,Form Submit,0.86,2024-09-28
9134,9134,Interest,2,7,19,5,2,2,0.25,Call,0.86,2023-04-10
9135,9135,Interest,2,7,52,9,5,3,0.51,Website Visit,0.54,2024-12-20
9136,9136,Evaluation,5,7,86,11,4,16,0.58,Email Open,0.27,2024-11-19
9137,9137,Evaluation,5,7,23,5,3,14,0.78,Call,0.39,2024-05-23
9138,9138,Evaluation,5,7,20,14,3,8,0.92,Email Open,0.31,2024-02-15
9139,9139,Consideration,3,7,40,12,5,15,0.74,Purchase,0.24,2024-11-22
9140,9140,Awareness,1,7,32,13,3,12,0.53,Website Visit,0.37,2024-06-11
9141,9141,Retention,7,7,62,15,2,14,0.39,Purchase,0.51,2023-10-18
9142,9142,Interest,2,7,83,4,5,9,0.42,Form Submit,0.2,2023-09-26
9143,9143,Awareness,1,7,73,8,4,10,0.24,Website Visit,0.67,2024-07-27
9144,9144,Consideration,3,7,78,12,5,16,0.85,Website Visit,0.52,2024-09-06
9145,9145,Interest,2,7,45,8,3,13,0.37,Purchase,0.24,2024-12-03
9146,9146,Retention,7,7,50,10,2,3,0.41,Purchase,0.47,2024-09-20
9147,9147,Evaluation,5,7,5,12,5,19,0.68,Form Submit,0.82,2024-09-09
9148,9148,Interest,2,7,62,1,1,17,0.55,Website Visit,0.53,2024-11-21
9149,9149,Awareness,1,7,7,14,2,11,0.66,Email Open,0.86,2024-09-25
9150,9150,Intent,4,7,6,10,3,9,0.5,Website Visit,0.7,2024-12-02
9151,9151,Purchase,6,7,24,12,2,4,0.64,Website Visit,0.13,2024-11-25
9152,9152,Intent,4,7,54,1,2,12,0.39,Email Open,0.35,2024-08-07
9153,9153,Intent,4,7,37,15,5,11,0.62,Purchase,0.74,2023-11-06
9154,9154,Evaluation,5,7,67,15,1,15,0.53,Website Visit,0.43,2024-08-01
9155,9155,Awareness,1,7,67,7,5,7,0.15,Purchase,0.48,2024-11-29
9156,9156,Consideration,3,7,38,7,2,11,0.66,Email Open,0.28,2024-05-31
9157,9157,Consideration,3,7,53,7,5,14,0.32,Form Submit,0.31,2024-12-12
9158,9158,Awareness,1,7,21,3,1,18,0.82,Call,0.64,2024-08-21
9159,9159,Consideration,3,7,22,13,5,9,0.19,Email Open,0.41,2023-09-14
9160,9160,Intent,4,7,28,14,2,10,0.17,Purchase,0.48,2023-10-25
9161,9161,Evaluation,5,7,54,12,5,17,0.65,Purchase,0.39,2024-11-27
9162,9162,Evaluation,5,7,86,2,4,14,0.59,Purchase,0.39,2024-12-03
9163,9163,Interest,2,7,88,11,3,13,0.75,Purchase,0.56,2024-07-30
9164,9164,Purchase,6,7,23,4,3,4,0.35,Form Submit,0.61,2024-09-03
9165,9165,Consideration,3,7,11,10,5,20,0.21,Email Open,0.34,2024-12-27
9166,9166,Intent,4,7,40,13,3,9,0.83,Email Open,0.38,2024-07-30
9167,9167,Evaluation,5,7,59,6,3,19,0.86,Website Visit,0.3,2024-09-23
9168,9168,Purchase,6,7,61,12,1,6,0.87,Purchase,0.46,2024-10-03
9169,9169,Consideration,3,7,49,12,3,15,0.45,Call,0.6,2024-12-05
9170,9170,Awareness,1,7,25,10,2,5,0.22,Form Submit,0.4,2024-12-24
9171,9171,Evaluation,5,7,41,3,2,15,0.93,Email Open,0.83,2024-11-05
9172,9172,Interest,2,7,34,14,5,1,0.87,Purchase,0.38,2024-12-08
9173,9173,Consideration,3,7,18,5,3,2,0.94,Website Visit,0.6,2024-09-08
9174,9174,Intent,4,7,88,3,4,15,0.52,Website Visit,0.34,2024-10-11
9175,9175,Purchase,6,7,62,8,1,20,0.22,Purchase,0.29,2024-11-06
9176,9176,Consideration,3,7,13,8,5,14,0.27,Form Submit,0.21,2024-12-15
9177,9177,Evaluation,5,7,55,9,4,11,0.19,Email Open,0.54,2024-12-21
9178,9178,Retention,7,7,81,9,4,5,0.99,Form Submit,0.8,2024-11-11
9179,9179,Evaluation,5,7,51,8,5,19,0.95,Call,0.33,2023-10-10
9180,9180,Purchase,6,7,33,12,1,5,0.18,Website Visit,0.86,2024-10-10
9181,9181,Purchase,6,7,39,5,5,20,0.2,Website Visit,0.18,2024-07-06
9182,9182,Awareness,1,7,6,10,3,12,0.67,Purchase,0.42,2024-03-25
9183,9183,Purchase,6,7,49,11,3,3,0.75,Website Visit,0.87,2024-11-08
9184,9184,Retention,7,7,75,10,5,10,0.36,Call,0.43,2024-11-02
9185,9185,Intent,4,7,77,11,5,15,0.17,Email Open,0.72,2024-08-17
9186,9186,Consideration,3,7,75,5,5,11,0.23,Purchase,0.27,2024-12-14
9187,9187,Purchase,6,7,58,15,1,6,0.41,Website Visit,0.19,2024-09-10
9188,9188,Consideration,3,7,57,9,5,15,0.94,Call,0.85,2024-10-16
9189,9189,Evaluation,5,7,58,10,3,12,0.68,Call,0.16,2024-12-30
9190,9190,Awareness,1,7,19,4,3,0,0.11,Purchase,0.57,2024-04-30
9191,9191,Consideration,3,7,79,12,4,11,0.2,Email Open,0.25,2024-12-04
9192,9192,Evaluation,5,7,40,7,5,2,0.6,Email Open,0.8,2024-10-11
9193,9193,Retention,7,7,18,14,4,7,0.35,Email Open,0.61,2024-09-28
9194,9194,Intent,4,7,42,10,1,13,0.39,Purchase,0.48,2024-05-23
9195,9195,Consideration,3,7,73,3,3,6,0.72,Website Visit,0.69,2024-12-15
9196,9196,Evaluation,5,7,10,6,4,20,0.58,Form Submit,0.21,2024-12-03
9197,9197,Consideration,3,7,16,13,2,15,0.8,Form Submit,0.5,2024-12-26
9198,9198,Purchase,6,7,1,14,3,0,0.73,Purchase,0.57,2024-02-15
9199,9199,Interest,2,7,55,12,1,13,0.85,Email Open,0.84,2024-08-15
9200,9200,Purchase,6,7,88,3,5,15,0.34,Form Submit,0.23,2024-12-02
9201,9201,Interest,2,7,15,11,4,2,0.83,Email Open,0.23,2024-07-08
9202,9202,Intent,4,7,2,6,1,12,0.19,Email Open,0.33,2024-02-19
9203,9203,Purchase,6,7,56,9,3,5,0.64,Form Submit,0.44,2023-12-19
9204,9204,Evaluation,5,7,24,15,5,6,0.23,Call,0.42,2024-11-16
9205,9205,Retention,7,7,82,11,4,4,0.97,Call,0.79,2024-07-04
9206,9206,Consideration,3,7,55,12,3,10,0.24,Purchase,0.76,2024-07-20
9207,9207,Interest,2,7,58,9,4,18,0.97,Website Visit,0.72,2024-12-09
9208,9208,Consideration,3,7,6,15,5,8,0.74,Purchase,0.79,2024-08-17
9209,9209,Interest,2,7,53,10,2,5,0.28,Email Open,0.81,2024-06-18
9210,9210,Evaluation,5,7,73,6,3,9,0.74,Email Open,0.15,2024-10-23
9211,9211,Intent,4,7,30,7,5,4,0.4,Purchase,0.56,2024-08-19
9212,9212,Purchase,6,7,48,14,4,9,0.64,Email Open,0.74,2024-10-07
9213,9213,Purchase,6,7,31,7,3,4,0.26,Website Visit,0.4,2024-12-17
9214,9214,Awareness,1,7,64,3,3,17,0.57,Purchase,0.39,2024-11-11
9215,9215,Intent,4,7,48,1,1,6,0.32,Form Submit,0.65,2024-03-03
9216,9216,Consideration,3,7,59,5,1,1,0.33,Purchase,0.41,2024-01-03
9217,9217,Awareness,1,7,41,6,4,2,0.49,Call,0.62,2024-12-20
9218,9218,Purchase,6,7,10,2,4,11,0.8,Email Open,0.22,2024-01-08
9219,9219,Consideration,3,7,34,11,1,11,0.36,Form Submit,0.44,2024-04-01
9220,9220,Awareness,1,7,48,11,1,15,0.71,Website Visit,0.73,2023-06-08
9221,9221,Intent,4,7,10,13,3,13,0.54,Email Open,0.52,2024-09-20
9222,9222,Purchase,6,7,90,2,3,18,0.51,Purchase,0.14,2024-06-21
9223,9223,Consideration,3,7,51,2,3,4,0.98,Purchase,0.79,2024-02-01
9224,9224,Awareness,1,7,48,1,2,16,0.66,Purchase,0.28,2024-10-04
9225,9225,Evaluation,5,7,20,2,3,4,0.61,Website Visit,0.83,2024-09-28
9226,9226,Awareness,1,7,84,5,4,7,0.46,Purchase,0.41,2024-12-28
9227,9227,Interest,2,7,31,2,1,0,0.69,Website Visit,0.2,2024-11-27
9228,9228,Evaluation,5,7,53,2,1,19,0.19,Call,0.38,2024-09-07
9229,9229,Interest,2,7,29,15,4,3,0.83,Form Submit,0.81,2024-08-30
9230,9230,Retention,7,7,58,14,2,12,0.52,Purchase,0.88,2024-01-30
9231,9231,Intent,4,7,37,9,1,9,0.14,Call,0.29,2024-07-09
9232,9232,Evaluation,5,7,28,15,2,20,0.15,Call,0.13,2023-12-31
9233,9233,Awareness,1,7,5,2,1,2,0.56,Purchase,0.52,2024-08-19
9234,9234,Intent,4,7,82,1,5,15,0.47,Website Visit,0.29,2024-11-04
9235,9235,Intent,4,7,10,8,2,19,0.58,Email Open,0.28,2024-05-22
9236,9236,Retention,7,7,66,14,4,16,0.71,Call,0.42,2024-12-23
9237,9237,Interest,2,7,80,9,4,1,0.61,Website Visit,0.57,2024-11-28
9238,9238,Evaluation,5,7,83,2,2,6,0.89,Email Open,0.47,2024-08-12
9239,9239,Intent,4,7,8,2,1,11,0.37,Email Open,0.12,2024-11-30
